underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
A,2021-04-26 12:30:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,234,0.1500,137.6100,137.6500
A,2021-04-26 13:00:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,242,0.1500,137.3500,137.3900
A,2021-04-26 13:30:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,791,0.9500,137.5100,137.5900
A,2021-04-26 14:00:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,804,0.9500,137.6200,137.6500
A,2021-04-26 14:30:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,819,0.9500,137.6800,137.7200
A,2021-04-26 15:00:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1056,0.9500,137.6200,137.6500
A,2021-04-26 15:30:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1062,0.9500,137.3000,137.3400
A,2021-04-26 16:00:00,A,2021-06-18,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,435,1.1500,137.3400,137.3500
A,2021-04-26 10:00:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,4,50.0000,2,54.8000,137.0600,137.2000
A,2021-04-26 10:30:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,94,50.8000,94,54.5000,137.3700,137.4300
A,2021-04-26 11:00:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,115,50.8000,115,54.5000,137.3800,137.4300
A,2021-04-26 11:30:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,115,50.9000,115,54.4000,137.4500,137.4900
A,2021-04-26 12:00:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,115,51.0000,115,54.3000,137.6200,137.6700
A,2021-04-26 12:30:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,105,51.2000,105,54.1000,137.6100,137.6500
A,2021-04-26 13:00:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,115,51.4000,115,53.9000,137.3500,137.3900
A,2021-04-26 13:30:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,115,50.4000,118,55.0000,137.5100,137.5900
A,2021-04-26 14:00:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,115,50.6000,115,54.8000,137.6200,137.6500
A,2021-04-26 14:30:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,115,50.7000,115,54.7000,137.6800,137.7200
A,2021-04-26 15:00:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,115,50.8000,115,54.6000,137.6200,137.6500
