underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,24.0,C,1.3,1.3,1.25,1.25,12,9343,1.25,315,1.3,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,24.0,C,1.3,1.3,1.3,1.3,7,4177,1.25,43939,1.35,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,24.0,C,1.25,1.25,1.25,1.25,15,3450,1.25,581,1.3,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-05-19,24.0,C,1.25,1.25,1.25,1.25,5,15,1.25,4503,1.3,17.96,17.96
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,24.0,C,1.26,1.26,1.25,1.25,1005,18288,1.2,28078,1.3,17.78,17.78
^VIX,2021-04-26 14:30:00,VIX,2021-05-19,24.0,C,1.25,1.25,1.25,1.25,5,13316,1.2,26888,1.3,17.79,17.79
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,24.0,C,1.2,1.2,1.2,1.2,5,2592,1.15,146,1.2,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,24.0,P,5.2,5.2,5.2,5.2,135,19526,5.0,3657,5.1,17.84,17.84
^VIX,2021-04-26 13:30:00,VIX,2021-05-19,24.0,P,4.97,4.97,4.9,4.9,18,3945,4.9,22008,5.0,17.96,17.96
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,25.0,C,1.2,1.2,1.18,1.18,20,23020,1.15,25036,1.25,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,25.0,C,1.18,1.2,1.15,1.15,9063,18971,1.1,32526,1.2,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,25.0,C,1.15,1.15,1.15,1.15,101,26757,1.1,31529,1.2,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,25.0,C,1.15,1.15,1.12,1.12,27,16258,1.1,43867,1.2,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,25.0,C,1.15,1.15,1.1,1.15,7,852,1.15,31032,1.2,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,25.0,C,1.17,1.17,1.15,1.15,314,15917,1.1,28601,1.2,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,25.0,C,1.15,1.17,1.13,1.13,225,10840,1.1,32086,1.2,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-05-19,25.0,C,1.15,1.15,1.15,1.15,19,3825,1.1,43933,1.2,17.96,17.96
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,25.0,C,1.14,1.15,1.14,1.15,4,1425,1.1,20582,1.15,17.78,17.78
^VIX,2021-04-26 14:30:00,VIX,2021-05-19,25.0,C,1.15,1.15,1.1,1.1,12,1563,1.1,21246,1.15,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,25.0,C,1.1,1.12,1.07,1.07,15,27,1.05,13737,1.1,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,25.0,C,1.05,1.05,1.0,1.0,5,2,1.1,19983,1.15,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,25.0,C,1.13,1.2,1.1,1.1,93,1292,1.05,4537,1.1,17.72,17.72
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,25.0,P,6.05,6.05,6.05,6.05,2,19027,5.9,45775,6.1,17.75,17.75
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,25.0,P,5.82,5.82,5.82,5.82,2500,18876,5.8,1498,5.9,17.79,17.79
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,25.0,P,5.9,5.9,5.9,5.9,800,4115,5.7,12972,5.8,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,25.0,P,5.7,5.7,5.7,5.7,1,5600,5.8,5188,5.9,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,26.0,C,1.1,1.1,1.05,1.1,167,12720,1.05,32159,1.15,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,26.0,C,1.05,1.05,1.05,1.05,22,8845,1.0,43941,1.1,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,26.0,C,1.01,1.05,1.01,1.05,11,17162,1.0,45790,1.1,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,26.0,C,1.05,1.05,1.02,1.02,9,4500,1.0,1020,1.05,17.76,17.76
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,26.0,C,1.02,1.05,1.02,1.05,1206,5012,1.0,90,1.05,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,26.0,C,1.0,1.05,1.0,1.05,17,1823,1.0,686,1.05,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,26.0,C,1.0,1.0,1.0,1.0,6,21967,0.95,26404,1.05,17.78,17.78
^VIX,2021-04-26 14:30:00,VIX,2021-05-19,26.0,C,1.0,1.01,1.0,1.01,21,11635,0.95,37022,1.05,17.79,17.79
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,26.0,C,0.95,0.95,0.95,0.95,6,17730,0.95,27916,1.05,17.72,17.72
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,26.0,P,6.9,6.9,6.9,6.9,5,15738,6.8,2311,6.9,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,26.0,P,6.85,6.85,6.85,6.85,10,40162,6.7,40500,6.9,17.74,17.74
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,26.0,P,6.75,6.75,6.75,6.75,10,14554,6.7,1892,6.8,17.69,17.69
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,27.0,C,1.0,1.0,1.0,1.0,1,18294,0.95,1,1.0,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,27.0,C,1.0,1.0,0.95,0.95,11,22383,0.9,40757,1.0,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,27.0,C,0.95,0.95,0.95,0.95,5,27636,0.9,44048,1.0,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,27.0,C,0.94,0.94,0.94,0.94,1,11546,0.9,1,0.95,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,27.0,C,0.92,0.95,0.92,0.95,3,15519,0.9,45628,1.0,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,27.0,C,0.96,0.97,0.96,0.97,46,12170,0.9,44952,1.0,17.93,17.93
^VIX,2021-04-26 14:30:00,VIX,2021-05-19,27.0,C,0.91,0.92,0.91,0.92,54,15125,0.85,25462,0.95,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,27.0,C,0.9,0.9,0.9,0.9,14,55,0.85,21202,0.9,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,27.0,C,0.85,0.9,0.8,0.8,191,22759,0.85,22285,0.95,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,27.0,C,0.89,0.9,0.89,0.9,70,9419,0.8,15609,0.9,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,27.0,C,0.87,0.88,0.85,0.85,110,7318,0.8,6799,0.9,17.64,17.64
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,27.0,P,7.64,7.68,7.64,7.66,8,15191,7.5,41196,7.7,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,27.0,P,7.61,7.61,7.61,7.61,1,470,7.6,23072,7.7,17.78,17.78
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,27.0,P,7.65,7.65,7.65,7.65,10,14891,7.6,591,7.7,17.69,17.69
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,28.0,C,0.9,0.95,0.9,0.9,1033,32596,0.85,18431,0.95,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,28.0,C,0.9,0.9,0.9,0.9,13,25564,0.8,16843,0.9,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,28.0,C,0.85,0.85,0.85,0.85,2,30290,0.8,18894,0.9,17.74,17.74
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,28.0,C,0.9,0.9,0.9,0.9,18,25058,0.8,27412,0.9,17.79,17.79
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,28.0,C,0.8,0.8,0.8,0.8,5,18108,0.8,31047,0.9,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-05-19,28.0,C,0.85,0.85,0.85,0.85,3,18711,0.8,44629,0.9,17.96,17.96
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,28.0,C,0.77,0.8,0.77,0.8,11,26473,0.75,22800,0.85,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,28.0,C,0.82,0.82,0.82,0.82,1,5433,0.75,31798,0.85,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,28.0,C,0.75,0.75,0.75,0.75,1,1570,0.75,397,0.8,17.64,17.64
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,28.0,P,8.7,8.7,8.7,8.7,10,2771,8.6,15267,8.7,17.74,17.74
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,29.0,C,0.77,0.8,0.75,0.8,30,14147,0.75,447,0.8,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,29.0,C,0.76,0.76,0.72,0.72,466,2703,0.7,20789,0.75,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,29.0,C,0.71,0.71,0.7,0.71,930,21027,0.7,26217,0.8,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,29.0,C,0.75,0.75,0.75,0.75,1,5,0.7,10737,0.75,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,29.0,C,0.7,0.7,0.7,0.7,105,7953,0.65,7204,0.75,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,30.0,C,0.8,0.8,0.75,0.8,21,17053,0.75,1184,0.8,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,30.0,C,0.75,0.76,0.71,0.71,1713,9526,0.7,2690,0.75,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,30.0,C,0.72,0.75,0.72,0.75,21,8198,0.7,4345,0.75,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,30.0,C,0.73,0.73,0.7,0.71,33,41550,0.65,14237,0.75,17.76,17.76
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,30.0,C,0.75,0.75,0.75,0.75,2,1,0.7,18677,0.75,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,30.0,C,0.72,0.72,0.7,0.7,16,17011,0.65,22804,0.75,17.93,17.93
^VIX,2021-04-26 13:30:00,VIX,2021-05-19,30.0,C,0.65,0.65,0.65,0.65,11,15796,0.65,24460,0.75,17.96,17.96
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,30.0,C,0.7,0.7,0.7,0.7,5,16140,0.65,36688,0.75,17.78,17.78
^VIX,2021-04-26 14:30:00,VIX,2021-05-19,30.0,C,0.71,0.71,0.71,0.71,10,11960,0.65,36649,0.75,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,30.0,C,0.7,0.7,0.67,0.67,506,70,0.65,36095,0.7,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,30.0,C,0.67,0.67,0.65,0.66,76,11441,0.65,3220,0.7,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,30.0,C,0.69,0.7,0.65,0.67,220,31,0.65,22540,0.7,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,30.0,C,0.7,0.7,0.65,0.65,25,7937,0.6,21096,0.7,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,32.5,C,0.65,0.65,0.65,0.65,3,41931,0.6,29246,0.7,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,32.5,C,0.6,0.6,0.6,0.6,2,45504,0.55,43332,0.65,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,32.5,C,0.6,0.6,0.6,0.6,134,34811,0.55,37921,0.65,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,32.5,C,0.59,0.59,0.59,0.59,3,30948,0.55,39100,0.65,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,32.5,C,0.55,0.6,0.55,0.6,11,17741,0.55,42157,0.65,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,32.5,C,0.55,0.55,0.55,0.55,10,229,0.55,18141,0.6,17.78,17.78
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,32.5,C,0.56,0.56,0.56,0.56,2,20340,0.5,40218,0.6,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,32.5,C,0.51,0.51,0.51,0.51,4,35661,0.5,21151,0.6,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,32.5,C,0.55,0.55,0.55,0.55,15,249,0.5,2106,0.55,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,32.5,P,13.0,13.0,12.91,12.91,4,11268,12.8,30133,13.0,17.84,17.84
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,35.0,C,0.55,0.55,0.53,0.55,9,43101,0.5,29736,0.6,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,35.0,C,0.52,0.53,0.5,0.5,502,39902,0.45,28617,0.55,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,35.0,C,0.48,0.53,0.48,0.51,15,46062,0.45,31594,0.55,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,35.0,C,0.47,0.5,0.47,0.5,2,31696,0.45,38294,0.55,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,35.0,C,0.45,0.5,0.45,0.47,24,32541,0.45,39440,0.55,17.79,17.79
^VIX,2021-04-26 13:30:00,VIX,2021-05-19,35.0,C,0.45,0.45,0.45,0.45,6,16698,0.45,38036,0.55,17.96,17.96
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,35.0,C,0.5,0.5,0.47,0.5,9,6840,0.45,9196,0.5,17.78,17.78
^VIX,2021-04-26 14:30:00,VIX,2021-05-19,35.0,C,0.47,0.48,0.47,0.48,3,4237,0.45,13791,0.5,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,35.0,C,0.47,0.47,0.45,0.45,10977,26056,0.4,38855,0.5,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,35.0,C,0.45,0.47,0.45,0.45,932,2293,0.45,17542,0.5,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,35.0,C,0.48,0.48,0.45,0.45,30,17354,0.4,37479,0.5,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,35.0,C,0.45,0.45,0.45,0.45,21,6250,0.4,22996,0.5,17.64,17.64
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,35.0,P,15.43,15.43,15.43,15.43,2,291,15.3,8853,15.4,17.75,17.75
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,37.5,C,0.5,0.5,0.47,0.47,4,5494,0.45,16757,0.5,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,37.5,C,0.41,0.42,0.41,0.41,6,13229,0.4,4603,0.45,17.74,17.74
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,37.5,C,0.4,0.4,0.4,0.4,1,4270,0.4,21491,0.45,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,37.5,C,0.42,0.42,0.42,0.42,3,42461,0.35,25682,0.45,17.79,17.79
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,37.5,C,0.4,0.4,0.4,0.4,10,38193,0.35,26634,0.45,17.78,17.78
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,37.5,C,0.37,0.37,0.37,0.37,4,32599,0.35,37271,0.45,17.72,17.72
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,40.0,C,0.45,0.45,0.4,0.4,12,46402,0.35,28233,0.45,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,40.0,C,0.4,0.4,0.4,0.4,40,3392,0.35,6953,0.4,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,40.0,C,0.37,0.37,0.37,0.37,1,5204,0.35,22321,0.4,17.74,17.74
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,40.0,C,0.39,0.39,0.35,0.35,1005,41710,0.3,29496,0.4,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,40.0,C,0.37,0.37,0.37,0.37,2,36220,0.3,27112,0.4,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,40.0,C,0.34,0.34,0.34,0.34,1,37076,0.3,25555,0.4,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,40.0,C,0.3,0.3,0.3,0.3,1,25994,0.3,23440,0.4,17.78,17.78
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,40.0,C,0.35,0.35,0.35,0.35,3,14449,0.3,5703,0.35,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,40.0,C,0.3,0.3,0.3,0.3,1,30609,0.3,37722,0.4,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,40.0,C,0.35,0.35,0.3,0.35,121,8579,0.3,9229,0.35,17.72,17.72
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,42.5,C,0.35,0.35,0.35,0.35,35,13845,0.3,2580,0.35,17.75,17.75
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,42.5,C,0.32,0.32,0.32,0.32,115,925,0.3,22665,0.35,17.93,17.93
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,42.5,C,0.3,0.3,0.3,0.3,20,41985,0.25,30845,0.35,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,42.5,C,0.3,0.31,0.3,0.31,104,26179,0.25,28481,0.35,17.78,17.78
^VIX,2021-04-26 14:30:00,VIX,2021-05-19,42.5,C,0.3,0.3,0.3,0.3,145,25570,0.25,43,0.3,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,42.5,C,0.3,0.3,0.3,0.3,52,25788,0.25,50,0.3,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,42.5,C,0.3,0.3,0.3,0.3,52,30547,0.25,4,0.3,17.72,17.72
^VIX,2021-04-26 16:00:00,VIX,2021-05-19,42.5,C,0.3,0.3,0.3,0.3,4,16115,0.25,38263,0.35,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,42.5,C,0.27,0.27,0.27,0.27,250,4466,0.25,710,0.3,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,45.0,C,0.32,0.32,0.32,0.32,10,3442,0.3,26059,0.35,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,45.0,C,0.29,0.29,0.29,0.29,1,26216,0.25,2028,0.3,17.74,17.74
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,45.0,C,0.25,0.25,0.25,0.25,2,1752,0.25,25171,0.3,17.93,17.93
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,45.0,C,0.25,0.3,0.25,0.3,55,29773,0.2,36857,0.3,17.69,17.69
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,47.5,C,0.3,0.3,0.3,0.3,61,24644,0.25,4390,0.3,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,47.5,C,0.25,0.25,0.25,0.25,282,33097,0.2,44784,0.3,17.75,17.75
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,47.5,C,0.25,0.25,0.25,0.25,3,11293,0.15,22824,0.25,17.64,17.64
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,50.0,C,0.25,0.25,0.25,0.25,23,47866,0.2,27246,0.3,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,50.0,C,0.22,0.22,0.22,0.22,10,8175,0.2,17074,0.25,17.74,17.74
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,50.0,C,0.2,0.2,0.2,0.2,1,3034,0.2,36005,0.25,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,50.0,C,0.23,0.23,0.23,0.23,4,2682,0.2,25693,0.25,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,50.0,C,0.2,0.2,0.2,0.2,10,43337,0.15,40669,0.25,17.78,17.78
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,50.0,C,0.2,0.2,0.2,0.2,1,27715,0.15,37439,0.25,17.69,17.69
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,55.0,C,0.2,0.2,0.2,0.2,3,46217,0.15,3,0.2,17.84,17.84
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,55.0,C,0.15,0.15,0.15,0.15,6,11087,0.15,13680,0.2,17.74,17.74
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,55.0,C,0.15,0.15,0.15,0.15,1,3793,0.15,39606,0.2,17.79,17.79
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,55.0,C,0.15,0.15,0.15,0.15,1,31062,0.1,37133,0.2,17.69,17.69
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,60.0,C,0.15,0.15,0.15,0.15,7,31053,0.1,48,0.15,17.75,17.75
^VIX,2021-04-26 11:30:00,VIX,2021-05-19,60.0,C,0.12,0.12,0.12,0.12,1,32276,0.1,3073,0.15,17.76,17.76
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,60.0,C,0.12,0.15,0.12,0.15,17,27487,0.1,7815,0.15,17.79,17.79
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,60.0,C,0.15,0.15,0.12,0.12,135,17377,0.1,21561,0.15,17.78,17.78
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,60.0,C,0.12,0.12,0.12,0.12,165,6474,0.1,25843,0.15,17.69,17.69
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,65.0,C,0.12,0.12,0.12,0.12,5,22528,0.1,12798,0.15,17.84,17.84
^VIX,2021-04-26 10:30:00,VIX,2021-05-19,65.0,C,0.1,0.12,0.1,0.12,2,677,0.1,43041,0.15,17.75,17.75
^VIX,2021-04-26 11:00:00,VIX,2021-05-19,65.0,C,0.1,0.1,0.1,0.1,3,48572,0.05,45882,0.15,17.74,17.74
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,65.0,C,0.12,0.12,0.1,0.1,153,31008,0.05,45750,0.15,17.79,17.79
^VIX,2021-04-26 13:00:00,VIX,2021-05-19,65.0,C,0.1,0.1,0.1,0.1,796,620,0.1,40174,0.15,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,65.0,C,0.12,0.12,0.12,0.12,5,560,0.1,36540,0.15,17.78,17.78
^VIX,2021-04-26 15:00:00,VIX,2021-05-19,65.0,C,0.1,0.1,0.1,0.1,1000,500,0.1,42167,0.15,17.69,17.69
^VIX,2021-04-26 15:30:00,VIX,2021-05-19,65.0,C,0.12,0.12,0.1,0.1,501,32976,0.05,37926,0.15,17.72,17.72
^VIX,2021-04-26 16:15:00,VIX,2021-05-19,65.0,C,0.1,0.1,0.1,0.1,1,8181,0.05,24698,0.15,17.64,17.64
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,70.0,C,0.1,0.1,0.1,0.1,5,23500,0.05,876,0.1,17.93,17.93
^VIX,2021-04-26 14:00:00,VIX,2021-05-19,80.0,C,0.05,0.05,0.05,0.05,100,0,0.0,40648,0.1,17.78,17.78
^VIX,2021-04-26 10:00:00,VIX,2021-05-19,85.0,C,0.05,0.05,0.05,0.05,10,0,0.0,1820,0.05,17.84,17.84
^VIX,2021-04-26 12:00:00,VIX,2021-05-19,95.0,C,0.03,0.03,0.03,0.03,5,0,0.0,10671,0.05,17.79,17.79
^VIX,2021-04-26 12:30:00,VIX,2021-05-19,95.0,C,0.03,0.03,0.03,0.03,4,0,0.0,11122,0.05,17.93,17.93
