underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
^VIX,2021-04-26 15:30:00,VIXW,2021-04-28,19.0,P,1.22,1.22,1.22,1.22,10,13,0.95,13,1.18,17.72,17.72
^VIX,2021-04-26 16:00:00,VIXW,2021-04-28,19.0,P,1.1,1.1,1.0,1.1,67,10,1.1,50,1.23,17.72,17.72
^VIX,2021-04-26 16:15:00,VIXW,2021-04-28,19.0,P,1.1,1.1,1.1,1.1,11,7,1.02,50,1.21,17.64,17.64
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,20.0,C,0.34,0.38,0.25,0.29,36,44,0.25,157,0.35,17.84,17.84
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,20.0,C,0.25,0.25,0.25,0.25,31,67,0.16,34,0.28,17.75,17.75
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,20.0,C,0.23,0.23,0.21,0.23,9,17,0.19,2,0.25,17.74,17.74
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,20.0,C,0.2,0.2,0.17,0.17,132,32,0.18,73,0.3,17.76,17.76
^VIX,2021-04-26 12:00:00,VIXW,2021-04-28,20.0,C,0.17,0.17,0.17,0.17,4,34,0.17,13,0.25,17.79,17.79
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,20.0,C,0.25,0.28,0.25,0.28,22,886,0.2,12,0.3,17.93,17.93
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,20.0,C,0.28,0.3,0.26,0.3,25,1,0.25,34,0.33,17.93,17.93
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,20.0,C,0.33,0.33,0.33,0.33,5,1,0.25,55,0.34,17.96,17.96
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,20.0,C,0.3,0.3,0.25,0.25,79,1,0.25,192,0.3,17.78,17.78
^VIX,2021-04-26 14:30:00,VIXW,2021-04-28,20.0,C,0.25,0.25,0.2,0.2,2,18,0.16,34,0.28,17.79,17.79
^VIX,2021-04-26 15:30:00,VIXW,2021-04-28,20.0,C,0.2,0.2,0.18,0.18,11,17,0.16,34,0.27,17.72,17.72
^VIX,2021-04-26 16:00:00,VIXW,2021-04-28,20.0,C,0.2,0.26,0.17,0.17,58,7,0.15,28,0.28,17.72,17.72
^VIX,2021-04-26 16:15:00,VIXW,2021-04-28,20.0,C,0.17,0.17,0.17,0.17,10,7,0.15,9,0.24,17.64,17.64
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,20.0,P,2.05,2.05,2.05,2.05,1,16,1.81,16,2.07,17.84,17.84
^VIX,2021-04-26 12:00:00,VIXW,2021-04-28,20.0,P,2.01,2.01,2.01,2.01,3,14,1.87,14,2.13,17.79,17.79
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,21.0,C,0.21,0.21,0.21,0.21,10,44,0.14,69,0.24,17.84,17.84
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,21.0,C,0.21,0.21,0.21,0.21,2,38,0.11,38,0.21,17.74,17.74
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,21.0,C,0.21,0.21,0.21,0.21,3,38,0.11,36,0.21,17.93,17.93
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,21.0,C,0.1,0.1,0.1,0.1,3,38,0.11,38,0.21,17.93,17.93
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,21.0,C,0.16,0.16,0.16,0.16,2,21,0.11,20,0.22,17.96,17.96
^VIX,2021-04-26 15:00:00,VIXW,2021-04-28,21.0,C,0.17,0.17,0.16,0.17,5,44,0.07,39,0.17,17.69,17.69
^VIX,2021-04-26 16:00:00,VIXW,2021-04-28,21.0,C,0.14,0.14,0.12,0.12,11,16,0.09,67,0.19,17.72,17.72
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,21.0,P,3.0,3.0,3.0,3.0,1,14,2.84,14,3.12,17.74,17.74
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,21.0,P,2.81,2.81,2.81,2.81,1,14,2.62,14,2.9,17.96,17.96
^VIX,2021-04-26 15:30:00,VIXW,2021-04-28,21.0,P,2.96,2.96,2.96,2.96,10,13,2.67,153,2.95,17.72,17.72
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,22.0,C,0.12,0.14,0.1,0.12,24,54,0.09,12,0.17,17.84,17.84
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,22.0,C,0.06,0.06,0.06,0.06,1,48,0.06,504,0.15,17.76,17.76
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,22.0,C,0.09,0.09,0.05,0.05,7,966,0.05,4,0.1,17.78,17.78
^VIX,2021-04-26 14:30:00,VIXW,2021-04-28,22.0,C,0.1,0.1,0.1,0.1,4,6,0.1,42,0.13,17.79,17.79
^VIX,2021-04-26 15:00:00,VIXW,2021-04-28,22.0,C,0.13,0.13,0.13,0.13,2,438,0.05,44,0.13,17.69,17.69
^VIX,2021-04-26 16:00:00,VIXW,2021-04-28,22.0,C,0.11,0.11,0.08,0.1,13,5,0.08,32,0.13,17.72,17.72
^VIX,2021-04-26 16:15:00,VIXW,2021-04-28,22.0,C,0.08,0.08,0.08,0.08,5,27,0.02,22,0.11,17.64,17.64
^VIX,2021-04-26 16:00:00,VIXW,2021-04-28,22.0,P,3.68,3.68,3.68,3.68,2,10,3.79,10,4.08,17.72,17.72
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,23.0,C,0.05,0.05,0.05,0.05,4,71,0.05,44,0.13,17.74,17.74
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,23.0,C,0.05,0.05,0.05,0.05,1,572,0.05,44,0.12,17.93,17.93
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,23.0,C,0.07,0.07,0.07,0.07,5,446,0.05,25,0.12,17.96,17.96
^VIX,2021-04-26 15:00:00,VIXW,2021-04-28,23.0,C,0.05,0.05,0.05,0.05,1,48,0.02,3,0.05,17.69,17.69
^VIX,2021-04-26 15:30:00,VIXW,2021-04-28,23.0,C,0.05,0.05,0.05,0.05,3,53,0.02,273,0.1,17.72,17.72
^VIX,2021-04-26 16:00:00,VIXW,2021-04-28,23.0,C,0.07,0.07,0.02,0.05,37,764,0.01,1159,0.1,17.72,17.72
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,24.0,C,0.09,0.09,0.05,0.05,26,63,0.05,13,0.12,17.84,17.84
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,24.0,C,0.03,0.03,0.03,0.03,11,87,0.02,1081,0.1,17.93,17.93
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,24.0,C,0.02,0.02,0.02,0.02,5,57,0.02,1122,0.1,17.96,17.96
^VIX,2021-04-26 15:30:00,VIXW,2021-04-28,24.0,C,0.05,0.05,0.05,0.05,20,63,0.01,51,0.09,17.72,17.72
^VIX,2021-04-26 12:00:00,VIXW,2021-04-28,24.0,P,5.76,5.76,5.76,5.76,3,14,5.7,14,5.99,17.79,17.79
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,25.0,C,0.1,0.1,0.07,0.1,30,24,0.04,1474,0.1,17.84,17.84
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,25.0,C,0.03,0.03,0.03,0.03,3,48,0.02,2,0.05,17.76,17.76
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,25.0,C,0.05,0.05,0.05,0.05,7,20,0.02,55,0.09,17.93,17.93
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,25.0,C,0.09,0.09,0.09,0.09,3,20,0.02,25,0.09,17.96,17.96
^VIX,2021-04-26 14:30:00,VIXW,2021-04-28,25.0,C,0.02,0.05,0.02,0.05,23,7,0.02,53,0.09,17.79,17.79
^VIX,2021-04-26 15:00:00,VIXW,2021-04-28,25.0,C,0.05,0.05,0.04,0.04,12,7,0.02,57,0.09,17.69,17.69
^VIX,2021-04-26 16:00:00,VIXW,2021-04-28,25.0,C,0.05,0.05,0.05,0.05,2,7,0.02,36,0.07,17.72,17.72
^VIX,2021-04-26 14:00:00,VIXW,2021-04-28,25.0,P,6.76,6.76,6.76,6.76,1,13,6.67,13,6.96,17.78,17.78
^VIX,2021-04-26 10:00:00,VIXW,2021-04-28,26.0,C,0.04,0.04,0.04,0.04,1,25,0.03,2188,0.1,17.84,17.84
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,26.0,C,0.04,0.04,0.04,0.04,10,4,0.03,55,0.09,17.93,17.93
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,26.0,C,0.03,0.03,0.03,0.03,4,20,0.01,48,0.08,17.93,17.93
^VIX,2021-04-26 16:15:00,VIXW,2021-04-28,26.0,C,0.02,0.02,0.02,0.02,8,0,0.0,20,0.04,17.64,17.64
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,28.0,C,0.04,0.04,0.04,0.04,1,0,0.0,1683,0.08,17.75,17.75
^VIX,2021-04-26 16:00:00,VIXW,2021-04-28,29.0,C,0.04,0.04,0.04,0.04,15,0,0.0,1742,0.05,17.72,17.72
^VIX,2021-04-26 15:30:00,VIXW,2021-04-28,29.0,P,10.88,10.88,10.88,10.88,10,13,10.56,13,10.85,17.72,17.72
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,30.0,C,0.01,0.01,0.01,0.01,5,0,0.0,2098,0.05,17.75,17.75
^VIX,2021-04-26 11:00:00,VIXW,2021-04-28,30.0,C,0.02,0.02,0.01,0.01,7,7,0.01,1440,0.05,17.74,17.74
^VIX,2021-04-26 11:30:00,VIXW,2021-04-28,30.0,C,0.02,0.02,0.02,0.02,7,0,0.0,1466,0.05,17.76,17.76
^VIX,2021-04-26 12:30:00,VIXW,2021-04-28,30.0,C,0.03,0.03,0.03,0.03,10,0,0.0,1407,0.05,17.93,17.93
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,30.0,C,0.05,0.05,0.05,0.05,1,0,0.0,1574,0.05,17.96,17.96
^VIX,2021-04-26 13:30:00,VIXW,2021-04-28,32.5,C,0.02,0.02,0.02,0.02,30,0,0.0,14,0.03,17.96,17.96
^VIX,2021-04-26 10:30:00,VIXW,2021-04-28,35.0,C,0.03,0.03,0.03,0.03,1,0,0.0,3049,0.05,17.75,17.75
^VIX,2021-04-26 13:00:00,VIXW,2021-04-28,35.0,C,0.02,0.02,0.02,0.02,5,9,0.01,7,0.02,17.93,17.93
^VIX,2021-04-26 15:00:00,VIXW,2021-04-28,35.0,C,0.01,0.01,0.01,0.01,6,17,0.01,11,0.02,17.69,17.69
^VIX,2021-04-26 15:30:00,VIXW,2021-04-28,35.0,C,0.01,0.01,0.01,0.01,9,17,0.01,22,0.02,17.72,17.72
