underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,moneyness,implied_vol
^VIX,2021-04-26 13:30:00,VIX,2021-06-16,22.0,C,3.15,3.15,3.15,3.15,1,33963,3.1,2905,3.2,17.96,17.96,-0.20289539048426225,1.6753645665654535
^VIX,2021-04-26 13:30:00,VIX,2021-06-16,21.0,P,2.35,2.36,2.35,2.36,1152,23580,2.3,37542,2.4,17.96,17.96,-0.15637537484936945,
^VIX,2021-04-26 13:30:00,VIX,2021-06-16,35.0,C,1.15,1.15,1.15,1.15,1,39197,1.1,28225,1.2,17.96,17.96,-0.6672009986153602,1.6883884638471407
^VIX,2021-04-26 13:30:00,VIX,2021-06-16,18.0,P,0.8,0.8,0.8,0.8,1152,30334,0.75,40928,0.85,17.96,17.96,-0.0022246950221110513,0.29858458985102415
^VIX,2021-04-26 13:30:00,VIX,2021-06-16,18.0,C,5.0,5.0,5.0,5.0,1,1283,4.9,1828,5.0,17.96,17.96,-0.0022246950221110513,1.9066568427472619
^VIX,2021-04-26 13:30:00,VIX,2021-06-16,21.0,C,3.5,3.5,3.5,3.5,2,45421,3.4,33266,3.6,17.96,17.96,-0.15637537484936945,1.7035268622877535
^VIX,2021-04-26 13:30:00,VIX,2021-06-16,15.0,C,7.3,7.3,7.3,7.3,2,5666,7.2,33273,7.4,17.96,17.96,0.1800968617718435,2.397267957599635
^VIX,2021-04-26 13:30:00,VIX,2021-06-16,26.0,C,2.2,2.2,2.2,2.2,12,16941,2.15,26894,2.25,17.96,17.96,-0.36994947514742843,1.6491402488144074
^VIX,2021-04-26 13:30:00,VIX,2021-06-16,37.5,C,1.0,1.0,1.0,1.0,270,23555,0.95,44186,1.05,17.96,17.96,-0.7361938701023115,1.7110203834231552
^VIX,2021-04-26 14:00:00,VIX,2021-06-16,19.0,C,4.35,4.35,4.35,4.35,10,2422,4.3,12969,4.4,17.78,17.78,-0.06636474908068185,1.830712004695323
^VIX,2021-04-26 14:00:00,VIX,2021-06-16,16.0,C,6.5,6.5,6.4,6.4,2,694,6.3,332,6.4,17.78,17.78,0.10548550784597735,2.272679627054679
^VIX,2021-04-26 14:00:00,VIX,2021-06-16,35.0,C,1.14,1.14,1.14,1.14,2,18395,1.1,45074,1.2,17.78,17.78,-0.6772738314036552,1.7038532137345508
^VIX,2021-04-26 14:00:00,VIX,2021-06-16,40.0,C,0.85,0.85,0.85,0.85,121,1059,0.85,42093,0.9,17.78,17.78,-0.8108052240281778,1.735722583473293
^VIX,2021-04-26 14:00:00,VIX,2021-06-16,17.0,C,5.6,5.6,5.6,5.6,2,13181,5.5,33644,5.7,17.78,17.78,0.044860886029542454,2.049571237649368
^VIX,2021-04-26 14:00:00,VIX,2021-06-16,29.0,P,8.58,8.58,8.58,8.58,1,35376,8.5,39818,8.7,17.78,17.78,-0.48922159990071534,
^VIX,2021-04-26 14:00:00,VIX,2021-06-16,15.0,C,7.2,7.2,7.2,7.2,1,28547,7.1,16005,7.3,17.78,17.78,0.17002402898354846,2.4127119334464857
^VIX,2021-04-26 14:00:00,VIX,2021-06-16,23.0,C,2.88,2.88,2.88,2.88,1,4166,2.8,24216,2.9,17.78,17.78,-0.2574199858433911,1.69994533392288
^VIX,2021-04-26 14:00:00,VIX,2021-06-16,20.0,C,3.9,3.9,3.84,3.84,13,21098,3.8,1,3.9,17.78,17.78,-0.11765804346823246,1.7799207582326089
^VIX,2021-04-26 14:30:00,VIX,2021-06-16,19.0,C,4.4,4.4,4.4,4.4,4,4525,4.3,2276,4.4,17.79,17.79,-0.06580247748869668,1.8478359479275435
^VIX,2021-04-26 14:30:00,VIX,2021-06-16,75.0,C,0.18,0.18,0.18,0.18,1,29646,0.15,37275,0.25,17.79,17.79,-1.4388516118585666,1.8737415234886745
^VIX,2021-04-26 14:30:00,VIX,2021-06-16,22.0,P,3.03,3.03,3.03,3.03,1,21,3.0,34250,3.1,17.79,17.79,-0.21240595168057214,
^VIX,2021-04-26 14:30:00,VIX,2021-06-16,47.5,C,0.6,0.6,0.6,0.6,3,11531,0.55,1190,0.6,17.79,17.79,-0.9820932093628518,1.7951594861383187
^VIX,2021-04-26 14:30:00,VIX,2021-06-16,42.5,C,0.75,0.75,0.75,0.75,135,24746,0.7,40399,0.8,17.79,17.79,-0.8708675742526274,1.7547270675420188
^VIX,2021-04-26 14:30:00,VIX,2021-06-16,14.0,P,0.05,0.05,0.05,0.05,260,0,0.0,58822,0.1,17.79,17.79,0.23957917206248514,0.3959171623816154
^VIX,2021-04-26 14:30:00,VIX,2021-06-16,37.5,C,1.0,1.0,1.0,1.0,1,8641,0.95,983,1.0,17.79,17.79,-0.7457044312986214,1.7293407916860801
^VIX,2021-04-26 14:30:00,VIX,2021-06-16,16.0,P,0.25,0.25,0.25,0.25,9,37177,0.2,42664,0.3,17.79,17.79,0.1060477794379625,0.34868237381843215
^VIX,2021-04-26 14:30:00,VIX,2021-06-16,22.0,C,3.16,3.16,3.16,3.16,1,6450,3.1,17984,3.2,17.79,17.79,-0.21240595168057214,1.710795085155728
^VIX,2021-04-26 14:30:00,VIX,2021-06-16,30.0,C,1.6,1.6,1.6,1.6,10,19784,1.55,29456,1.65,17.79,17.79,-0.5225608799844117,1.676663912725137
^VIX,2021-04-26 14:30:00,VIX,2021-06-16,40.0,C,0.85,0.87,0.85,0.85,938,24090,0.8,28910,0.9,17.79,17.79,-0.8102429524361926,1.7346944322421374
^VIX,2021-04-26 14:30:00,VIX,2021-06-16,27.0,C,1.99,1.99,1.99,1.99,54,33332,1.95,25178,2.05,17.79,17.79,-0.41720036432658536,1.65946518599726
^VIX,2021-04-26 15:00:00,VIX,2021-06-16,45.0,C,0.65,0.65,0.62,0.62,26,25404,0.6,21,0.65,17.69,17.69,-0.9336629815986258,1.7724417131107015
^VIX,2021-04-26 15:00:00,VIX,2021-06-16,35.0,C,1.1,1.12,1.1,1.12,5002,38461,1.05,24376,1.15,17.69,17.69,-0.6823485533177197,1.6940430814017082
^VIX,2021-04-26 15:00:00,VIX,2021-06-16,40.0,C,0.85,0.85,0.85,0.85,5,14343,0.8,21,0.85,17.69,17.69,-0.8158799459422423,1.7450036714109005
^VIX,2021-04-26 15:00:00,VIX,2021-06-16,17.0,C,5.6,5.6,5.6,5.6,10,466,5.5,7634,5.6,17.69,17.69,0.03978616411547799,2.074767012378439
^VIX,2021-04-26 15:00:00,VIX,2021-06-16,80.0,C,0.15,0.15,0.15,0.15,27,43761,0.1,40412,0.2,17.69,17.69,-1.5090271265021877,1.8916590032735507
^VIX,2021-04-26 15:00:00,VIX,2021-06-16,20.0,P,1.8,1.8,1.8,1.8,1000,8963,1.75,38983,1.85,17.69,17.69,-0.12273276538229701,
^VIX,2021-04-26 15:00:00,VIX,2021-06-16,60.0,C,0.34,0.34,0.34,0.34,30,20125,0.3,2543,0.35,17.69,17.69,-1.2213450540504067,1.853317943520686
^VIX,2021-04-26 15:00:00,VIX,2021-06-16,30.0,C,1.55,1.55,1.51,1.51,12,36528,1.5,21236,1.6,17.69,17.69,-0.5281978734904614,1.6679883032195528
^VIX,2021-04-26 15:00:00,VIX,2021-06-16,25.0,C,2.37,2.37,2.34,2.34,19,3293,2.3,29173,2.4,17.69,17.69,-0.3458763166965068,1.683794821510759
^VIX,2021-04-26 15:00:00,VIX,2021-06-16,18.0,C,4.9,4.9,4.9,4.9,4,8193,4.8,34562,5.0,17.69,17.69,-0.017372249724470698,1.9353531502041377
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,32.5,C,1.3,1.3,1.3,1.3,60,5023,1.3,864,1.35,17.72,17.72,-0.606546144158757,1.6773583797816254
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,27.0,C,1.95,1.95,1.95,1.95,1,32474,1.95,23826,2.05,17.72,17.72,-0.42114292082739424,1.6534350961686866
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,90.0,C,0.13,0.13,0.13,0.13,3,48037,0.05,37919,0.15,17.72,17.72,-1.6251157251533304,1.9609190500557907
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,17.0,C,5.4,5.4,5.4,5.4,1,320,5.6,13360,5.7,17.72,17.72,0.041480601120718705,1.9831248465387625
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,21.0,C,3.4,3.4,3.4,3.4,1,44941,3.4,40642,3.6,17.72,17.72,-0.16982849254648813,1.7134884499205247
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,42.5,C,0.71,0.73,0.71,0.73,522,21197,0.7,32474,0.8,17.72,17.72,-0.8748101307534363,1.7365014463494952
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,28.0,C,1.8,1.8,1.8,1.8,2,31934,1.8,25657,1.9,17.72,17.72,-0.45751056499826914,1.655253402087179
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,20.0,C,3.9,3.9,3.8,3.8,5,50214,3.8,43900,4.0,17.72,17.72,-0.12103832837705622,1.7928416379433991
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,17.0,P,0.5,0.5,0.47,0.47,532,10549,0.45,17028,0.5,17.72,17.72,0.041480601120718705,0.31869409142492616
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,50.0,C,0.5,0.5,0.5,0.5,80,44919,0.45,26703,0.55,17.72,17.72,-1.0373290602512113,1.7881814037171977
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,10.0,C,12.1,12.1,12.1,12.1,2,991,12.1,312,12.2,17.72,17.72,0.5721088521828891,4.171884052978696
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,40.0,C,0.8,0.8,0.8,0.8,4000,39343,0.8,32009,0.9,17.72,17.72,-0.8141855089370015,1.7126116329277923
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,19.0,P,1.28,1.28,1.28,1.28,2,9744,1.2,634,1.25,17.72,17.72,-0.06974503398950563,0.13684214446919044
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,19.0,C,4.3,4.3,4.3,4.3,1,14852,4.3,38288,4.5,17.72,17.72,-0.06974503398950563,1.825187788771793
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,22.0,C,3.02,3.13,3.02,3.13,174,13119,3.1,17314,3.2,17.72,17.72,-0.21634850818138102,1.6709208020227042
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,30.0,C,1.55,1.55,1.5,1.5,15,6985,1.55,30694,1.65,17.72,17.72,-0.5265034364852205,1.664095760914803
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,55.0,C,0.4,0.4,0.4,0.4,1,45072,0.35,27111,0.45,17.72,17.72,-1.132639240055536,1.8129671499058817
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,22.0,P,3.08,3.09,3.04,3.04,174,13768,2.95,43195,3.1,17.72,17.72,-0.21634850818138102,
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,24.0,C,2.55,2.55,2.55,2.55,20,29874,2.55,27834,2.65,17.72,17.72,-0.3033598851710108,1.669865338062588
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,21.0,P,2.37,2.37,2.37,2.37,1500,13081,2.3,856,2.35,17.72,17.72,-0.16982849254648813,
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,35.0,C,1.1,1.1,1.1,1.1,2,5227,1.1,5896,1.15,17.72,17.72,-0.6806541163124789,1.6906466428010851
^VIX,2021-04-26 15:30:00,VIX,2021-06-16,25.0,C,2.35,2.35,2.27,2.3,3534,38546,2.3,37,2.4,17.72,17.72,-0.3441818796912659,1.6712496836453221
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,75.0,C,0.2,0.2,0.2,0.2,5,27731,0.15,489,0.2,17.72,17.72,-1.4427941683593757,1.9098035109210683
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,16.0,P,0.25,0.25,0.25,0.25,7,21,0.25,31965,0.3,17.72,17.72,0.10210522293715359,0.34133887987807265
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,47.5,C,0.6,0.6,0.6,0.6,1,733,0.55,9111,0.6,17.72,17.72,-0.9860357658636607,1.8016470670862361
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,15.0,P,0.12,0.12,0.12,0.12,3,7869,0.1,23204,0.15,17.72,17.72,0.16664374407472485,0.3691569035545381
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,50.0,C,0.5,0.5,0.5,0.5,2,42776,0.45,23432,0.55,17.72,17.72,-1.0373290602512113,1.7881814037171977
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,22.0,P,2.97,3.1,2.97,3.0,627,429,3.0,25100,3.1,17.72,17.72,-0.21634850818138102,
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,45.0,C,0.65,0.7,0.65,0.65,30,18359,0.6,3003,0.65,17.72,17.72,-0.931968544593385,1.76958247687469
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,22.0,C,3.15,3.15,3.09,3.1,138,23737,3.0,22203,3.2,17.72,17.72,-0.21634850818138102,1.7201286227867905
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,24.0,C,2.67,2.67,2.6,2.65,36,16776,2.5,9425,2.6,17.72,17.72,-0.3033598851710108,1.7158603705465958
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,21.0,P,2.35,2.35,2.3,2.35,357,21,2.35,6131,2.4,17.72,17.72,-0.16982849254648813,
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,25.0,C,2.35,2.44,2.35,2.44,2201,7691,2.3,26075,2.4,17.72,17.72,-0.3441818796912659,1.6712496836453221
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,21.0,C,3.6,3.6,3.6,3.6,10,9593,3.4,9228,3.5,17.72,17.72,-0.16982849254648813,1.7893687677292411
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,20.0,P,1.75,1.78,1.75,1.75,6,454,1.75,33398,1.85,17.72,17.72,-0.12103832837705622,
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,27.0,C,2.05,2.05,2.05,2.05,3,3787,1.95,41649,2.05,17.72,17.72,-0.42114292082739424,1.6937690580601008
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,29.0,C,1.7,1.7,1.7,1.7,20,8509,1.65,28654,1.75,17.72,17.72,-0.49260188480953926,1.6727166403693103
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,30.0,C,1.61,1.62,1.55,1.55,50,35857,1.5,7656,1.6,17.72,17.72,-0.5265034364852205,1.6901294672302438
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,20.0,C,4.0,4.0,4.0,4.0,4,9567,3.8,12399,3.9,17.72,17.72,-0.12103832837705622,1.8311918949869188
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,17.0,P,0.47,0.55,0.47,0.55,379,23877,0.45,43458,0.55,17.72,17.72,0.041480601120718705,0.3062307964643784
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,17.0,C,5.7,5.7,5.7,5.7,3,2836,5.5,9034,5.7,17.72,17.72,0.041480601120718705,2.10816238374055
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,42.5,C,0.76,0.76,0.75,0.75,383,10869,0.7,32,0.75,17.72,17.72,-0.8748101307534363,1.7678527005001017
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,40.0,C,0.85,0.85,0.85,0.85,2350,10787,0.8,35588,0.9,17.72,17.72,-0.8141855089370015,1.741904412831053
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,18.0,P,0.77,0.8,0.77,0.8,2,360,0.8,9986,0.85,17.72,17.72,-0.015677812719229904,0.2414327367854156
^VIX,2021-04-26 16:00:00,VIX,2021-06-16,18.0,C,5.0,5.0,5.0,5.0,3,8463,4.8,30486,5.0,17.72,17.72,-0.015677812719229904,1.9678941846854558
^VIX,2021-04-26 16:15:00,VIX,2021-06-16,20.0,C,3.9,3.9,3.9,3.9,1,23087,3.7,24163,3.9,17.64,17.64,-0.12556322297534575,1.8101143423438646
^VIX,2021-04-26 16:15:00,VIX,2021-06-16,40.0,C,0.8,0.8,0.8,0.8,26,9305,0.75,8687,0.85,17.64,17.64,-0.818710403535291,1.7207701091123375
^VIX,2021-04-26 16:15:00,VIX,2021-06-16,17.0,P,0.45,0.55,0.45,0.5,134,7321,0.45,23566,0.55,17.64,17.64,0.03695570652242912,0.28680163333298175
^VIX,2021-04-26 16:15:00,VIX,2021-06-16,30.0,C,1.5,1.55,1.5,1.55,15,270,1.5,8359,1.6,17.64,17.64,-0.5310283310835102,1.6525035666841632
^VIX,2021-04-26 16:15:00,VIX,2021-06-16,45.0,C,0.6,0.6,0.6,0.6,17700,2965,0.6,7734,0.65,17.64,17.64,-0.9364934391916745,1.7427402110425916
^VIX,2021-04-26 16:15:00,VIX,2021-06-16,21.0,P,2.35,2.35,2.35,2.35,6,253,2.35,18985,2.45,17.64,17.64,-0.17435338714477766,
^VIX,2021-04-26 16:15:00,VIX,2021-06-16,42.5,C,0.7,0.7,0.7,0.7,577,8702,0.65,9595,0.75,17.64,17.64,-0.8793350253517259,1.7379468193246173
^VIX,2021-04-26 16:15:00,VIX,2021-06-16,22.0,C,3.06,3.06,3.06,3.06,44,6641,3.0,21038,3.2,17.64,17.64,-0.22087340277967055,1.7009324394506222
^VIX,2021-04-26 16:15:00,VIX,2021-06-16,22.0,P,3.06,3.09,3.06,3.09,1044,6973,3.0,6163,3.1,17.64,17.64,-0.22087340277967055,
^VIX,2021-04-26 16:15:00,VIX,2021-06-16,27.0,C,1.95,1.95,1.92,1.92,178,5995,1.9,7440,2.0,17.64,17.64,-0.4256678154256838,1.664999519625323
^VIX,2021-04-26 16:15:00,VIX,2021-06-16,29.0,C,1.65,1.65,1.65,1.65,41,7557,1.6,6594,1.7,17.64,17.64,-0.49712677940782873,1.6622022822974993
